package,Dataset,pearson_mean,pearson_std,pearson_percentile_2.5,pearson_percentile_97.5,pearson_zscore_by_Dataset_mean,pearson_zscore_by_Dataset_std,pearson_zscore_by_Dataset_percentile_2.5,pearson_zscore_by_Dataset_percentile_97.5
contrafold_2_nc,"101, FMN",-0.04179377542029999,0.03475485026480458,-0.10399908442250001,0.0272217613525,-0.4276592412468675,0.9255891281376327,-1.9410030556250055,1.597706728319098
contrafold_2_nc,"107, Theo",0.23127721622180025,0.0535149603093181,0.12767762407500002,0.33551026869249995,0.4437379392191331,0.6535518536924303,-0.9522731009064348,1.6121275579732461
contrafold_2_nc,"107, Trp",0.15848450787769996,0.048910639150307696,0.0635832777125,0.25436299943499996,0.3728914276273271,0.6015331218894039,-0.7591211846507241,1.5973853380724816
contrafold_2_nc,"93, FMN",0.10017362884139983,0.03680047049694764,0.031878132117500006,0.17591929930249997,0.05143722113924559,0.6027260817698824,-1.050078938253803,1.201450659113011
contrafold_2_nc,"95, FMN",0.30356372125049974,0.046945353663607955,0.2126409214825,0.38859264974749996,1.301539942832538,0.501506144287556,0.21511333949825187,2.1493546931204235
contrafold_2_nc,"96, FMN",0.29907662621989983,0.11080599026373422,0.07935162854500001,0.47554032462249995,0.428806830070416,0.8221409906821057,-1.1990573217861797,1.8700944192062003
contrafold_2_nc,"97, FMN",0.4107580375143001,0.03331253553207214,0.344149326245,0.47174398360500003,1.0707883167161,0.3234163824656737,0.4368310907576618,1.6808354306310718
contrafold_2_nc,"98, FMN",-0.007766888383500005,0.0497304950798384,-0.10317299642500001,0.09425024989249996,0.9524813148932382,0.7816358065064172,-0.718161984819721,2.280889890724953
contrafold_2_nc,"Ribologic, FMN",0.10162994163800007,0.02447374726368869,0.052367359745,0.15053582196,1.592667121728124,0.3556604611756691,0.8254983027317545,2.2528467716992373
contrafold_2_nc,"Ribologic, Theo",0.3977119749818001,0.08240250892259757,0.252219661375,0.5579915247274999,0.4904904805358658,0.6432009590417525,-0.7056798922652653,1.7231222812985103
contrafold_2_nc,"Ribologic, Trp",0.17095050126039987,0.06752207011104272,0.03164705223250001,0.30001712618250004,-0.2263956835065701,0.8432077474641879,-1.8099065224430106,1.4380148967692288
contrafold_1,"101, FMN",-0.051724479182200064,0.037297650517593754,-0.1175242401175,0.026138666544999963,-0.7105082702783885,0.9754918937996666,-2.3006414667867454,1.6079970371498782
contrafold_1,"107, Theo",0.27495549767040006,0.04272233010685578,0.1901017581625,0.35931887194,1.010306796636536,0.5116823973019915,0.019304463860916297,2.003030278835978
contrafold_1,"107, Trp",0.13242131077279995,0.04458005518694459,0.050381969395,0.22082220779999998,0.04011420766220796,0.5752055215001386,-1.0062526219981138,1.1914023173774
contrafold_1,"93, FMN",0.1272261212834,0.03541219171452299,0.06461591247000001,0.20049255760499998,0.500758095530811,0.569952926357678,-0.5445333564309425,1.6432536757461889
contrafold_1,"95, FMN",0.28653598183519996,0.03978438033489663,0.2014937442825,0.3594225279175,1.1027501296950935,0.446732971000976,0.18817528042010068,1.9388915360810417
contrafold_1,"96, FMN",0.2714187365299003,0.10112248438492555,0.0704054876325,0.45306630333750003,0.23124127755619112,0.7593011930784905,-1.2487842893892416,1.6640880432960585
contrafold_1,"97, FMN",0.39720387785870054,0.029448204560577857,0.33532033777,0.45378049115999997,0.931384841972793,0.2945258068935253,0.32238362614404303,1.473334712116797
contrafold_1,"98, FMN",-0.05713737072960002,0.04866066387302788,-0.1578777114125,0.0373419594825,0.1028229996968639,0.8104832028953808,-1.4467284809993042,1.7460332133303358
contrafold_1,"Ribologic, FMN",0.10620689916960002,0.022712095797263514,0.0625399230825,0.15255040626500002,1.6770658157237945,0.326276124057812,1.0047631859014134,2.261600757363581
contrafold_1,"Ribologic, Theo",0.4008125265097992,0.05654157673610515,0.28728731532,0.51636911944,0.5287443906394045,0.47983602965668376,-0.36403122084348655,1.4898041948738945
contrafold_1,"Ribologic, Trp",0.1737678329709998,0.06485719808244106,0.04438616167500001,0.29393859832249997,-0.18793101277496269,0.807942421308778,-1.7568711317295203,1.439869381122993
contrafold_2,"101, FMN",-0.049762972746,0.034399995781457506,-0.11163157481500001,0.024644345175,-0.6673145759147735,0.9051708940314933,-2.1144121906094653,1.297248235293413
contrafold_2,"107, Theo",0.19515787216250008,0.05382108357079134,0.0915007412775,0.296424723855,-0.01677861679726157,0.6571519036354677,-1.3110495400417657,1.2356390716169372
contrafold_2,"107, Trp",0.10196087332780004,0.05256982614938166,0.0006106055200000009,0.20468500287500002,-0.34531693234235983,0.6410523450766247,-1.483309505892347,1.0023010695957622
contrafold_2,"93, FMN",0.0720785493209999,0.04093480547593067,-0.0005697687249999995,0.15502248660749998,-0.4092819484343845,0.6512399431250626,-1.5407004034931373,0.9800185639984533
contrafold_2,"95, FMN",0.24608615177560028,0.04625987211708724,0.15777415687,0.331412344075,0.6075516505601878,0.5260127951642941,-0.4304996962872237,1.5875823355526726
contrafold_2,"96, FMN",0.30901352625690004,0.1085403988987136,0.10097730488750001,0.49305072581,0.5056519049511721,0.7960201496695434,-1.012719699049715,1.880954805575782
contrafold_2,"97, FMN",0.4316579349832005,0.033540266227066164,0.364963504635,0.4942138575625,1.2919237852109997,0.3137657205536692,0.6543618136867768,1.879712495782952
contrafold_2,"98, FMN",-0.00953122544770001,0.048593906342462904,-0.10407466533000001,0.08064955571999999,0.9236683111284277,0.7723506894994874,-0.7082589267838394,2.2635100347843804
contrafold_2,"Ribologic, FMN",0.018449533375099986,0.024715773990739095,-0.0289771622275,0.06700567450999999,0.12292683656020935,0.41989249993561817,-0.7018673493678307,0.9494614890764255
contrafold_2,"Ribologic, Theo",0.4391406110206998,0.08698143895102194,0.27687111861249997,0.5985611075225,0.821623646270682,0.6464645741933416,-0.46989538899408856,1.9103685626637288
contrafold_2,"Ribologic, Trp",0.1594591550669999,0.06738829124992156,0.026329662495,0.291446673115,-0.36328892515757166,0.8452680490650953,-1.952036394663876,1.3856842118687775
rnastructure_60C,"101, FMN",-0.027190830737899983,0.03272132150119694,-0.08542880266,0.04403643290999997,-0.05253081485989726,0.8765278684027991,-1.6218498618544732,1.734020694694496
rnastructure_60C,"107, Theo",0.2442552015375003,0.05299241956844065,0.14343622078,0.350936528215,0.614333871308862,0.6478994825732173,-0.6518432556208172,1.8970215168125313
rnastructure_60C,"107, Trp",0.17742423546070005,0.060065155979126025,0.054803262652500004,0.294308010945,0.6000573293971286,0.7132911397702566,-0.9558155380709586,1.8943385801263923
rnastructure_60C,"93, FMN",0.08518369544759995,0.0409614086398901,-0.0022993448374999973,0.16766183295499998,-0.18570391959507349,0.662867523805893,-1.4666616152348428,1.1078109398476057
rnastructure_60C,"95, FMN",0.20913911884280015,0.04607347891861067,0.12199897218250001,0.3036919200525,0.15743420781439726,0.5385139466935477,-0.8635445663984189,1.194164660949401
rnastructure_60C,"96, FMN",0.3176905981959,0.10990664865217592,0.11420191497250001,0.50470741649,0.5671630625950111,0.8209234218248083,-1.0548371374478673,1.929259388305154
rnastructure_60C,"97, FMN",0.3085678614893002,0.03747499838729061,0.23635337279500002,0.38450376442999995,0.0011810331561175923,0.3769704892689987,-0.7388182915697868,0.7622376351191911
rnastructure_60C,"98, FMN",-0.08574538659819997,0.04041556525906536,-0.1643141637925,-0.008646016470000007,-0.3946366760328627,0.6711446665443792,-1.6659154257131834,0.9492034292172176
rnastructure_60C,"Ribologic, FMN",0.0017041444787999997,0.026775897272308988,-0.0499540236225,0.055600639065,-0.17770094360171668,0.45471482269520525,-1.078011376852027,0.719664227252921
