package,Dataset,pearson_mean,pearson_std,pearson_percentile_2.5,pearson_percentile_97.5,pearson_zscore_by_Dataset_mean,pearson_zscore_by_Dataset_std,pearson_zscore_by_Dataset_percentile_2.5,pearson_zscore_by_Dataset_percentile_97.5
eternafold_B,1_FMN,-0.061835510781799975,0.27289373352036095,-0.4555271100125,0.5581270467374999,-0.1235889367663067,1.0527863157792652,-1.6880370807766334,2.218851142852499
eternafold_B,2_FMN,0.5197228723170004,0.05830821060350736,0.40693798659,0.62519510569,1.0656637227120926,0.5579112647737651,-0.08061811618393205,2.027466040102497
eternafold_B,3_FMN,0.5398721975596998,0.035277732212839974,0.47058441965000003,0.6101070140500001,1.3671070746851832,0.37306473750190966,0.6285323572432719,2.0828969054666513
eternafold_B,4_FMN,0.5231553332738997,0.05790775016466877,0.40924859421500004,0.6312813290999999,1.0431882814368592,0.620900038274757,-0.2280635635163067,2.134010267512296
eternafold_B,5_FMN,0.6382091460293009,0.021863097634682,0.593644977505,0.6796506082925,1.4021336651946508,0.19462486704152407,1.020507231339045,1.77815051482105
eternafold_B,6_FMN,0.2806355461770999,0.03856631807269133,0.203722608495,0.35700532170750005,1.1805696323862374,0.6533872088254455,-0.14690709890961637,2.317603243834338
eternafold_B,7_FMN,0.6193402200696003,0.015742862896455774,0.58731291569,0.650672768915,1.277609997356795,0.198439806877302,0.8645664667004094,1.6501670966242412
eternafold_B,8_Theo,0.48030376589649965,0.04530741573183643,0.3909151763625,0.5724536094275,0.6582304843234654,0.4101224723737909,-0.1806606572611402,1.4808866182571838
eternafold_B,8_Trp,0.41901822519769977,0.09370803151327473,0.291559924405,0.5984035299974999,0.1639494994089515,0.8361177662260555,-1.108717284754244,1.701610507352497
eternafold_A,1_FMN,-0.05743523101699996,0.2783278895181362,-0.46608907026,0.5767710696999998,-0.11466377726215249,1.077807472906492,-1.7620237203208615,2.2342303401450145
eternafold_A,2_FMN,0.521294388378,0.06655731753733267,0.385098897895,0.6421947552824999,1.0697771872912256,0.6082679585452297,-0.22038909107948093,2.0961447072573822
eternafold_A,3_FMN,0.5396849012451997,0.0339213473935004,0.470006651265,0.60287119191,1.364783551406193,0.36537161773832644,0.6198018041482406,2.0472392028413284
eternafold_A,4_FMN,0.5261666288784996,0.05826653937261871,0.40958524719750006,0.6415400161175,1.078085865044799,0.6290304782737846,-0.27554226023097284,2.2519498672572427
eternafold_A,5_FMN,0.620450113296399,0.02297558934321423,0.5737886250700001,0.6632484075149999,1.2320553157161196,0.19592014353033893,0.8197441039054888,1.6028596910284258
eternafold_A,6_FMN,0.21165238667970004,0.0559779445339128,0.10817348127250001,0.32867014883250006,-0.09388299114612507,0.9594048460803551,-1.8669189696719843,1.8267763782583146
eternafold_A,7_FMN,0.6137410229591015,0.015831546067362326,0.5834365198325,0.643501948095,1.2021169678158279,0.1999723236604022,0.8229192546198263,1.587309627201746
eternafold_A,8_Theo,0.4797367559420998,0.04631304540084243,0.3896780624125,0.5686839601925,0.651879186026736,0.4228856413147696,-0.19698278260511423,1.4317349409195312
