package,Dataset,pearson_mean,pearson_std,pearson_percentile_2.5,pearson_percentile_97.5,pearson_zscore_by_Dataset_mean,pearson_zscore_by_Dataset_std,pearson_zscore_by_Dataset_percentile_2.5,pearson_zscore_by_Dataset_percentile_97.5
eternafold_A_cfold,1_FMN,-0.028537108639899975,0.29568015343617365,-0.4479118791975,0.6429673457449999,0.03209113388376373,1.2232346629596083,-1.7817235364861874,2.8027810602332757
eternafold_A_cfold,2_FMN,0.5478324760965994,0.06299585339281488,0.425332599385,0.66951069761,1.2698819885929087,0.408743048023248,0.464034807543868,2.014770910343591
eternafold_A_cfold,3_FMN,0.5664368806719003,0.03471063851914558,0.49162733858749996,0.6291470708424999,1.4091740884487876,0.24097875297196514,0.9257013028440535,1.8661526111274516
eternafold_A_cfold,4_FMN,0.5517261349136003,0.0631566197379414,0.43339559367249997,0.6752191429525001,1.264503554452021,0.46860014853211523,0.3771714386784182,2.1664919108029563
eternafold_A_cfold,5_FMN,0.6144356253280006,0.024864752415109218,0.5651524964325,0.658920194275,1.3270183628069718,0.1855364695181041,0.9529488959807841,1.6712290324889387
eternafold_A_cfold,6_FMN,0.2797515982918997,0.038599406669170985,0.2013514365425,0.35631559397749996,1.0702702769278238,0.5008571725889737,0.06744085449202225,2.0446360002847253
eternafold_A_cfold,7_FMN,0.6116288178754999,0.016512660821664592,0.57894499543,0.643035771655,1.15780914906584,0.14660061020007908,0.8579803839189335,1.437738415736171
eternafold_A_cfold,8_Theo,0.507536028748,0.048604731225955766,0.40541187587,0.6015142676175,0.9867537508461313,0.27701622459962677,0.39998148770298614,1.5209194446861107
eternafold_A_cfold,8_Trp,0.46134382609230024,0.11458820858401665,0.30891848756000007,0.6594814620424999,0.6746074936673866,0.8657377841842305,-0.5122698339788155,2.2036571417430704
eternafold_B_cfold,1_FMN,-0.0631389690089001,0.28274461117570937,-0.461449107015,0.6225840115575,-0.12196189503968041,1.1636939615074327,-1.8696815396922009,2.6840328330453467
eternafold_B_cfold,2_FMN,0.5430832372631998,0.0598116625259835,0.420513639355,0.653880347255,1.2387162603074349,0.3883024963213939,0.4569783719238223,1.94008576693841
eternafold_B_cfold,3_FMN,0.5663228833575997,0.03438600550865332,0.4959700618475,0.6311660365974999,1.4084632670945116,0.23948827563916833,0.9117628181329865,1.8604475960472109
eternafold_B_cfold,4_FMN,0.5520403702234992,0.06268784146991917,0.4319348925725,0.668199395855,1.2660558989181447,0.46241372691280547,0.3564616455954436,2.076568033693446
eternafold_B_cfold,5_FMN,0.6167606726547011,0.02572000297455423,0.5653043923750001,0.6640353333050001,1.3449292863367108,0.19263676912492625,0.9535550557047027,1.7001514678542817
eternafold_B_cfold,6_FMN,0.28322729925199974,0.03861437287563602,0.21118140787250003,0.3610653298425,1.1167668748618622,0.5056552731992755,0.1565771378787742,2.1269230981831773
eternafold_B_cfold,7_FMN,0.6110786230883997,0.016162268524337577,0.5807990377150001,0.6432826755625001,1.1533320175535517,0.1467977536326458,0.8770640186847107,1.4455448259958583
eternafold_B_cfold,8_Theo,0.5088411481643996,0.0442191090823293,0.4185903586025,0.5945582252025001,0.9946799560165509,0.2543667587042793,0.4827137540919357,1.4736999185376896
eternafold_B_cfold,8_Trp,0.45281139300440004,0.11716904512652701,0.3021529709775,0.6597404894700001,0.6067192812250902,0.8860664348097222,-0.5735018588198945,2.1879130620533735
eternafold_B,1_FMN,-0.0653298644368,0.28087822164361254,-0.47471777713249996,0.5339541678799999,-0.12881567568862934,1.1647741260420696,-1.8208902299566028,2.4311652466653038
eternafold_B,2_FMN,0.5191425664065005,0.060309196135358685,0.39982653122,0.627580656675,1.0784771193857012,0.3916637899910397,0.2950761199189664,1.7903114865140983
eternafold_B,3_FMN,0.5421824173499998,0.03436833062908376,0.4700017245525,0.6091484461150001,1.2358925563176653,0.23571146547609953,0.7283317607948009,1.6954271080095473
eternafold_B,4_FMN,0.5255777334185995,0.05890059631540852,0.40801828147249997,0.63593457984,1.0635421684884765,0.45040911243470766,0.1487593258710363,1.8961267259555392
eternafold_B,5_FMN,0.6398880134805011,0.02257860836052204,0.5943710814575001,0.6826347255974999,1.5229600167338704,0.1692171041255105,1.183466730889553,1.8424000502644604
eternafold_B,6_FMN,0.2803115603266999,0.03826633138610262,0.2035853000575,0.351294697335,1.0763893984151214,0.49922595641105433,0.05957252605654352,2.045945664315259
eternafold_B,7_FMN,0.6194617004220989,0.015856008813529943,0.5899657019625,0.6495062571225001,1.2302823642697236,0.14170842950370846,0.9519398132002852,1.5023924849002857
eternafold_B,8_Theo,0.47863121737380004,0.04718970430611538,0.3811770631725,0.568989113655,0.8175074990625282,0.2698940747679718,0.24123184739204562,1.3180436488120457
eternafold_B,8_Trp,0.41902706277540014,0.09213336887710341,0.2878360512525,0.5963209304600001,0.35010440760917166,0.7110917950858491,-0.6474062927043,1.7072675858692627
eternafold_D_cfold,1_FMN,-0.06777208100379999,0.28231246039731284,-0.493896249575,0.5904695732174999,-0.13642930030278022,1.167210020623905,-1.8669808401806716,2.563458567328012
eternafold_D_cfold,2_FMN,0.49412557527030015,0.06107293716974777,0.36094869368000004,0.6073516203975001,0.9102059193033452,0.4061442305710328,0.04332146997575008,1.6499067181087732
eternafold_D_cfold,3_FMN,0.5283820563212,0.036772956384067725,0.459314659655,0.5984981461975,1.1373931011758904,0.2544810073869123,0.6557062990355029,1.591164561912795
eternafold_D_cfold,4_FMN,0.5039466975537997,0.05307442896948679,0.40422939859999996,0.606395987295,0.8934239538062518,0.4021239022253437,0.14634645842523863,1.6900282665541546
eternafold_D_cfold,5_FMN,0.6044819825056993,0.02474097161151969,0.5527816479975001,0.6509676042125,1.250585572066657,0.18421157144149444,0.8667675029369248,1.605395263512432
eternafold_D_cfold,6_FMN,0.28254069695149975,0.03769309561026655,0.21077844152,0.3575045095,1.1080380803181331,0.49157115490097386,0.17215988446538977,2.0775126665593078
eternafold_D_cfold,7_FMN,0.6031300042886001,0.016649981447169247,0.5685414171550001,0.6339549922250001,1.0801522254005689,0.15172192971886686,0.7794177902184315,1.3668423873587165
eternafold_D_cfold,8_Theo,0.5234842982732993,0.047532525454097335,0.42646651347000003,0.6113454329099999,1.0805158184039234,0.27069596734666207,0.5146870179330727,1.5969842398294907
eternafold_D_cfold,8_Trp,0.46716018797329983,0.11061671951244217,0.31996631465750003,0.6620102773925,0.7209821864151964,0.8324289990630909,-0.41904644342384534,2.1928214196738884
eternafold_A,1_FMN,-0.05180575644420002,0.28046157217912626,-0.46217388412250004,0.5886470733399999,-0.07395164535000509,1.159201735759847,-1.7755587898776084,2.569285820710278
