package,Dataset,RMSE_mean,RMSE_std,RMSE_percentile_2.5,RMSE_percentile_97.5,RMSE_zscore_by_Dataset_mean,RMSE_zscore_by_Dataset_std,RMSE_zscore_by_Dataset_percentile_2.5,RMSE_zscore_by_Dataset_percentile_97.5
rnasoft_blstar,1_FMN,4.1408678573174,0.13906820136618278,3.899988697345,4.437411528625,-0.08050381507689337,0.3018921708350027,-0.6448775912086583,0.4995007216052999
rnasoft_blstar,2_FMN,1.512184837754101,0.05249418819474351,1.4198798629550002,1.6197608454174999,0.3833816612543817,0.23862855070783126,-0.01988754018785922,0.8797068649366506
rnasoft_blstar,3_FMN,1.9846492824485982,0.039705203605253224,1.90540619424,2.061272069835,1.6264194932802474,0.12620334897376342,1.387793892561537,1.8710439832709407
rnasoft_blstar,4_FMN,1.9537556428262994,0.060717473753238084,1.83947177557,2.0708858511525,0.8830361990289559,0.21485079326384535,0.5009361637729661,1.3219887677379323
rnasoft_blstar,5_FMN,3.2343894744052983,0.030471798706099725,3.1755002141599995,3.2965984165599997,1.7709103609201038,0.0744374274212904,1.618844889815701,1.9136844653351912
rnasoft_blstar,6_FMN,2.3250107668189006,0.043427761394871874,2.2419505411625,2.40855645814,-0.1621241062693478,0.1250931736903031,-0.4015297758294361,0.09098156522889334
rnasoft_blstar,7_FMN,3.615828968708496,0.03186748688040705,3.551567274445,3.677898077075,1.879115542624568,0.09061986680274964,1.6982964486216525,2.048007108647852
rnasoft_blstar,8_Theo,2.7831423480597004,0.0727729142579868,2.6385520929824997,2.9277122152599997,1.178567043170047,0.17729191600681274,0.8211744555552951,1.5398293671618188
rnasoft_blstar,8_Trp,2.820479330704799,0.06295368565298916,2.6910846319225,2.94408989738,0.5256631648531536,0.33860926839606287,-0.010094487250629397,1.2754829845540931
rnastructure,1_FMN,4.203070074171405,0.4071290316228762,3.56241754639,5.065153848627499,-0.004468367025134577,0.5367917739139717,-0.9101506431866102,1.1713390196733533
rnastructure,2_FMN,1.6394587386873,0.10100019223118996,1.4579093178325,1.8517890903375,0.7120590748651568,0.33351504363759543,0.15005494340485215,1.3793593577915157
rnastructure,3_FMN,1.8065687956586989,0.03902871464006964,1.730308513595,1.8795823077275,1.007359454644184,0.13052243307868172,0.7678567758749895,1.2721383277071088
rnastructure,4_FMN,2.0589475301521016,0.14021132252591878,1.8170393508375002,2.34864784545,1.177526962292193,0.36857085346123697,0.4735054756993261,1.9257330323715218
rnastructure,5_FMN,3.003748256249801,0.032378774196399784,2.94012195608,3.0657476345699997,1.0815972266928169,0.08990960140729176,0.9072587447321367,1.2589531626902892
rnastructure,6_FMN,2.8689356291964003,0.1093409581959593,2.665048841175,3.0973864885699998,1.057130026518216,0.26257027004687206,0.5515788782209428,1.5700258661473387
rnastructure,7_FMN,3.317560552819101,0.03695786009190583,3.2437903315299996,3.3894246501975,0.9337160983654993,0.10845486323704606,0.7165602810694784,1.1404806194212407
rnastructure,8_Theo,2.8240534507158985,0.07163861711355772,2.6924429711874995,2.9647386711825,1.2877258289195184,0.17054459658943716,0.9539279800027721,1.631810277404825
rnastructure,8_Trp,2.756768507288601,0.07411160827239928,2.6131292306350002,2.8991588042400003,0.3590700043216309,0.32664541692951504,-0.1926130970025881,1.1117798178187825
vienna_2,1_FMN,4.603525937321998,0.646841807349415,3.6038731080799997,6.0444999645775,0.4599101119210536,0.7572141441315844,-0.8553296378209191,2.0228583864851863
vienna_2,2_FMN,1.6348293128222018,0.11954912350701857,1.415716636725,1.885437847815,0.6985404873148803,0.3690794540746854,0.0658582664998434,1.4603619819197478
vienna_2,3_FMN,1.7987169556483007,0.03904944912676554,1.7265551713724998,1.873336124605,0.9801475301226756,0.13226178109994044,0.7247097285389724,1.2390951748727574
vienna_2,4_FMN,2.011481714628599,0.13134923592612002,1.7798922441925,2.27991483828,1.0423880522872626,0.35523549536805366,0.39392963570059913,1.713770409020339
vienna_2,5_FMN,2.9672275329887987,0.03434325669390121,2.8985865715125003,3.033259035475,0.9723220291079244,0.09269526719423316,0.7838508388469964,1.1515015945281444
vienna_2,6_FMN,2.8153247945707003,0.09276584601511775,2.6320585897899997,3.0031208800625,0.9381578431811233,0.233569431629096,0.5043522813809534,1.411819930246896
vienna_2,7_FMN,3.2207501572244004,0.036331747323460284,3.1485472846525,3.2902320770175,0.6270276913947076,0.1087290635682224,0.4049398048560708,0.8346839242077169
vienna_2,8_Theo,2.7719893537330966,0.06867347240176594,2.6408696481500002,2.90775040392,1.1484403097924736,0.1680478837431643,0.8246540140333479,1.4826277790492202
vienna_2,8_Trp,2.6272621929038005,0.06308497220889096,2.502653088515,2.74842935374,0.021512301830154613,0.2810678742710903,-0.5120802744731788,0.6475818428957688
nupack_99,1_FMN,4.181045674551999,0.7246080174901997,2.8886471365374997,5.58438664114,-0.03797261364296446,0.8437520541428211,-1.5637613336957987,1.6275976714980398
nupack_99,2_FMN,2.060481187948001,0.13439258248175015,1.8114586876499998,2.33314441287,1.8021675478861288,0.46720457382870706,0.9016906998174716,2.6382718569310266
nupack_99,3_FMN,1.8694623581713017,0.07232277124185271,1.73911081724,2.0185432568325,1.2218100757918309,0.21064234601987206,0.817048141463056,1.6315634147478293
nupack_99,4_FMN,2.339089956825402,0.19531370467412854,1.9853252239825,2.7454990625375,1.964909130355405,0.3803690169553681,1.1794482651941407,2.6271652578532776
nupack_99,5_FMN,2.3605445914636998,0.036564850769446974,2.2878161032950004,2.432836216585,-0.8406802626106421,0.09904266506922439,-1.031104726661628,-0.6370576055386851
nupack_99,6_FMN,3.4596758308471998,0.15692124262662255,3.14193745668,3.76227987858,2.3692215267164896,0.268121944402837,1.7349507864897165,2.7977790995480065
nupack_99,7_FMN,2.877564227476298,0.04603888328547716,2.7891558105125,2.9731898159525,-0.4597907710443945,0.1366675126489954,-0.7142028663078551,-0.16772040005532396
nupack_99,8_Theo,2.460080687802202,0.11627534089821703,2.24616592568,2.709687148055,0.31021000999596726,0.29077546817110567,-0.23326418622923736,0.9202353017076182
nupack_99,8_Trp,2.383437710552401,0.10123098584471002,2.1887564182475003,2.5959841934699996,-0.6243212780833165,0.3363172655055443,-1.3948897582649114,0.031089318045749777
rnastructure_60C,1_FMN,3.8203946078345026,0.15583703849574515,3.564054484315,4.157932269334999,-0.482650633616405,0.31034581107538384,-1.0979740367177913,0.0920986610605323
rnastructure_60C,2_FMN,1.2775353136357996,0.05948760774735411,1.1773649128299999,1.4064740106125,-0.23036813722296903,0.18694107778262084,-0.5321769614753977,0.17190630133276352
rnastructure_60C,3_FMN,1.7081847057946997,0.038368198985682694,1.6320419926425,1.781427557245,0.6652536346961478,0.12731298686174544,0.39432015875220894,0.9199000844417188
rnastructure_60C,4_FMN,1.746147536768402,0.07100781140169608,1.6068086422349999,1.8849263400325,0.2759390851265457,0.21275843223630017,-0.12757969817029882,0.6948984787872718
rnastructure_60C,5_FMN,2.9333348032448,0.03379574563289539,2.8684515181775,3.0000616899375,0.8710533799101983,0.09438137671573452,0.6946225247364126,1.0603392725294398
rnastructure_60C,6_FMN,2.3384638514715017,0.06303492169096227,2.2165746818125,2.4681979366375,-0.13171778475384596,0.15791164074341313,-0.4310660715952305,0.16028838820005603
rnastructure_60C,7_FMN,3.2223597000423996,0.03398824681566509,3.1567487888450003,3.2870620869225,0.6321622268244593,0.10308758800990163,0.43661518464431026,0.8275499731973063
rnastructure_60C,8_Theo,2.603315394185397,0.06335515083929262,2.4784847209375003,2.728522515855,0.6966733958832748,0.16554583560128563,0.3802166850596887,1.0303343133435716
rnastructure_60C,8_Trp,2.5641854638054977,0.0712677422803519,2.427173186445,2.7061954680975004,-0.145763202453536,0.2781226165129898,-0.6376784767503104,0.43089878623959127
vienna_2_60C,1_FMN,3.894374327046599,0.18770187640722616,3.5739128883525,4.283856381395,-0.3869974505349196,0.32584990881274045,-0.9767434762937417,0.310797549657955
vienna_2_60C,2_FMN,1.2321035049711988,0.07116003021511154,1.11348587547,1.3818879163925,-0.3476003684122431,0.20767652068240003,-0.7009073275694061,0.08317431731646577
vienna_2_60C,3_FMN,1.6739671258810989,0.039676442452679116,1.5934041182724998,1.7492135226574999,0.5464376207882624,0.13658098641687857,0.2779110028448926,0.8282739994611472
vienna_2_60C,4_FMN,1.748444602143599,0.06636092735031271,1.625420313975,1.8841037972249999,0.28263356253827604,0.20183262474955863,-0.09235962653029618,0.7033426191414709
vienna_2_60C,5_FMN,2.8647016612401015,0.03341706402524595,2.8008419970675,2.9285265531049998,0.6659422908662813,0.09416317880770671,0.4782798858810523,0.8473973367583993
vienna_2_60C,6_FMN,2.2794827642979016,0.06064881873363877,2.1680015956625,2.4031367681425,-0.26508795125350937,0.1506362132860186,-0.5483144989889663,0.04893569924172599
vienna_2_60C,7_FMN,3.1782223410462938,0.03562852880937036,3.1127170753325,3.2497320245825,0.49230048915236857,0.11058456510509111,0.28354963704814007,0.724260237046351
vienna_2_60C,8_Theo,2.513562069315598,0.063979893730759,2.3815914422475,2.6402382263425,0.45615386507766864,0.1670088124036176,0.13372213281288425,0.7793734054626372
vienna_2_60C,8_Trp,2.4471461001601007,0.059905729088885314,2.33119480026,2.5629707339975,-0.45116769750017904,0.2533486042535407,-0.9634577538403036,0.031810998924197156
eternafold_F,1_FMN,3.1872160626373023,0.7844255640480267,2.1301087815525,4.711946380290001,-1.1937216878372323,0.8452926464759172,-2.4746219127706435,0.6834583966540475
eternafold_F,2_FMN,1.1197915034749006,0.059492250110195814,1.0096769366775,1.23859088898,-0.6416492771592108,0.1741627377354141,-0.9753235603537176,-0.2859539532567854
eternafold_F,3_FMN,1.4611215344416997,0.041163886975164994,1.3819176351125,1.5421476449925,-0.1938762025193047,0.13693727085207796,-0.4522696989948392,0.08068149023072435
eternafold_F,4_FMN,1.6126856564873013,0.07736428755101392,1.4684447849325,1.771389087585,-0.11435689429974519,0.22276949585580416,-0.5346920606878431,0.3087259219005261
eternafold_F,5_FMN,2.6630764232868036,0.03439169348322335,2.59273202931,2.7327861376900002,0.06330069609525353,0.09923855857326579,-0.13614746105733375,0.26593176456515466
eternafold_F,6_FMN,2.0135732477484023,0.05488342422147455,1.91008421998,2.1235664122975,-0.8629571266599864,0.13785119053256706,-1.120820906372399,-0.5824664160716765
eternafold_F,7_FMN,3.266351932211902,0.03889550401395463,3.1919180740925,3.3419329330250003,0.7714311876241237,0.11699707767742475,0.533276208687582,0.994489174044813
eternafold_F,8_Theo,2.700677963560702,0.07262352305436327,2.5569371630325,2.83884188761,0.957417965123688,0.181366127090118,0.5898054696974124,1.294271051260057
eternafold_F,8_Trp,3.059825485012798,0.3590880601413436,2.58241984372,3.8014862090925,1.0682156429487777,0.7869422951635986,-0.17906502786917416,2.563419080155275
eternafold_C,1_FMN,4.480389913216902,0.9185821272099308,2.9646436314675,6.3437471592575,0.29241813441255216,1.0202925240093907,-1.5958846588058357,2.224928503528181
eternafold_C,2_FMN,1.1335807140642982,0.07227532827137936,1.0142284165325,1.288330152655,-0.6052122956554474,0.20236446302328406,-0.9660374048235397,-0.1781947547600705
eternafold_C,3_FMN,1.4723623313512983,0.0405590356103261,1.398242889205,1.5525523083200001,-0.15503499133239051,0.1370289911406618,-0.40802777766960974,0.1241738077501918
eternafold_C,4_FMN,1.5515808034652,0.0731013747131594,1.4184587120524998,1.6989165824099999,-0.29212601964873375,0.2078929112335119,-0.7044668435943311,0.11702388116147694
eternafold_C,5_FMN,2.7360396511897953,0.03010840717997204,2.67720345634,2.7968945338025,0.28140724763370567,0.08922079241417358,0.11089897171361615,0.4632359175880849
eternafold_C,6_FMN,2.1110216295051023,0.05242290421663853,2.0081437065775,2.2111368124925,-0.6438673146625483,0.1364542723893611,-0.9082548151764783,-0.3823409111043414
eternafold_C,7_FMN,3.1840397013522983,0.06957902412501259,3.0758536871,3.3411824301724997,0.508921640506135,0.19882762544483093,0.18282240806856453,0.9456176038024836
eternafold_C,8_Theo,2.3180581449302013,0.059268009157126336,2.1990320452375003,2.4372140356150003,-0.06884224756864363,0.15831983629689547,-0.37218478115160697,0.2616143447423719
eternafold_C,8_Trp,2.442905589209598,0.05717108953924453,2.3315208279500004,2.5568332562875,-0.46374620460410687,0.2592988266332472,-1.0234215722882158,0.015371665035819472
