package,Dataset,RMSE_mean,RMSE_std,RMSE_percentile_2.5,RMSE_percentile_97.5,RMSE_zscore_by_Dataset_mean,RMSE_zscore_by_Dataset_std,RMSE_zscore_by_Dataset_percentile_2.5,RMSE_zscore_by_Dataset_percentile_97.5
vienna_2_nodangles,1_FMN,2.1379556218773015,0.14834249656348505,1.8305032542100002,2.4236322295425,2.0895068525386913,0.3810399133840946,1.2250181327148002,2.701547923866552
vienna_2_nodangles,2_FMN,2.9583710106222,0.0662616585815971,2.8245751054425,3.0838318098750004,2.789556472218789,0.07719824851328796,2.6268408216341093,2.9263383754250323
vienna_2_nodangles,3_FMN,2.4934538375289015,0.06600491118852919,2.3670041796475,2.6181660213225,2.675644251655289,0.10491767697638345,2.460264953549668,2.8658648254597168
vienna_2_nodangles,4_FMN,1.7499717690632997,0.09971721661038718,1.5549841975424998,1.94753185479,1.6604214408237437,0.3227778778426855,0.9725119671786941,2.2349552776589547
vienna_2_nodangles,5_FMN,1.9218588102719012,0.05047420599441491,1.821707209815,2.0198917263325,2.689948503001159,0.10268224550928591,2.481197568260558,2.875834166005858
vienna_2_nodangles,6_FMN,2.9465121101837,0.07127617828564599,2.8124353010875005,3.081488106325,1.2488446861575329,0.16640960594661972,0.9157901426449584,1.5574915429333869
vienna_2_nodangles,7_FMN,2.3315151365105975,0.04368316077280226,2.2455933398975003,2.4156217267950004,1.979379101968452,0.13491987435099587,1.7039072713039924,2.2315165519166933
vienna_2_nodangles,8_Theo,2.323262036292299,0.10731910211812999,2.1148457949100004,2.537902068635,2.192243741331002,0.22963757154613185,1.708018275977746,2.598424990047319
vienna_2_nodangles,8_Trp,2.6496531519954014,0.12154297311604283,2.41359405653,2.8909747095375002,2.553473652074919,0.20421567336895666,2.1250452698398115,2.8938318445659434
vienna_2_nodangles,Ribologic_FMN,1.648587190279501,0.03351732554253787,1.5827435454349998,1.7103722381375,2.631910185585097,0.05819012058294141,2.5067058887079763,2.738905187152846
vienna_2_nodangles,Ribologic_Theo,1.4108973671289018,0.07558553494121201,1.266156561745,1.55356050188,2.4117405824028477,0.1682990625626373,2.0249854566110326,2.701281402318681
vienna_2_nodangles,Ribologic_Trp,2.3515087584430017,0.11159801168918435,2.1211412812625006,2.5728799863425,2.677623117408389,0.1421226785544337,2.3765016226058493,2.9282111113012843
rnastructure_nocoax,1_FMN,1.6818622535410017,0.15456529761108254,1.3820274727125001,1.9725962691250003,0.39679999386019665,0.5525792565618658,-0.689484360856272,1.4324997200982004
rnastructure_nocoax,2_FMN,1.9405536126644012,0.0717101420247259,1.7962692532350002,2.08056089431,0.15147190719553,0.17733996697186735,-0.21957679304107916,0.4932850750469148
rnastructure_nocoax,3_FMN,1.7784676869464995,0.0678380077070284,1.6437023124175,1.9078381015524999,0.336114117178635,0.20901728681185558,-0.059452046466509874,0.740108872493609
rnastructure_nocoax,4_FMN,1.431885515241999,0.0907645945605223,1.2513667427075001,1.6165478244950002,0.35671591051779683,0.3632554065349022,-0.3677440080058847,1.0729140242714836
rnastructure_nocoax,5_FMN,1.4198207499648996,0.048534202109041184,1.324275545135,1.51202443923,0.4690828643153197,0.20383791448143682,0.059650873890674624,0.8616061058005471
rnastructure_nocoax,6_FMN,2.819795104277099,0.0722617715455631,2.6814231967375,2.9606853260775,0.9080736778347919,0.17761031326815627,0.552981823038384,1.245449718037502
rnastructure_nocoax,7_FMN,2.0030810830306005,0.042332567230257086,1.9221569831875,2.08155828507,0.601891960088014,0.1659919318091038,0.283070798655047,0.9152543026042665
rnastructure_nocoax,8_Theo,1.7958861616023007,0.11048538419286698,1.5886576339075,2.0212807929925,0.5300706268974772,0.33028040230157696,-0.09198271547751233,1.1640805832825523
rnastructure_nocoax,8_Trp,2.1189261604589005,0.10945881978125678,1.9182317164325,2.3277462147925,0.8130889344729618,0.33127971252361416,0.20037146732240269,1.440137715335041
rnastructure_nocoax,Ribologic_FMN,1.0938224445388995,0.027374808454036077,1.0427765780199998,1.1475418837475,0.4576173375282955,0.10361683943067544,0.2530859773147089,0.6661894026983411
