package,Dataset,RMSE_mean,RMSE_std,RMSE_percentile_2.5,RMSE_percentile_97.5,RMSE_zscore_by_Dataset_mean,RMSE_zscore_by_Dataset_std,RMSE_zscore_by_Dataset_percentile_2.5,RMSE_zscore_by_Dataset_percentile_97.5
vienna_2_nodangles,"101, FMN",5.413538842350964,3.60473907057203,2.8306736124875,12.4942511750225,0.07184220480982308,0.9363230653254492,-0.6052917613601347,1.8931755248350157
vienna_2_nodangles,"107, Theo",3.7171019851964737,0.8126662589126723,2.7593492079425004,5.575451037542501,0.13384874933838548,0.807224946145455,-0.8194189378555905,1.9309271488232027
vienna_2_nodangles,"107, Trp",3.131203540288303,0.577261889556144,2.3323245153375,4.11874150716,1.0407051455701466,1.1638226671478453,-0.5666979639776515,2.9463333608918267
vienna_2_nodangles,"93, FMN",3.7739249848948977,1.1782327127386722,2.1272930591,5.605297560945001,0.8153242194924731,1.1283782750494906,-0.7702743515017508,2.5007090660673015
vienna_2_nodangles,"95, FMN",2.7838737587827316,0.3510159617635827,2.19246307327,3.3198194210799996,0.40653012036424546,0.7601785108722117,-0.8565096808535869,1.5507210054210572
vienna_2_nodangles,"96, FMN",3.065729377969664,0.37551435828834484,2.0210200481775003,3.6591825733725005,0.22244882424855855,0.7545565380904037,-1.7917954265588956,1.3709007343876471
vienna_2_nodangles,"97, FMN",2.9137071964953374,0.2844568465533146,2.3576794899399998,3.2442829079425,0.17079338795051535,0.6077461090863835,-1.0063452069253631,0.8759486743453061
vienna_2_nodangles,"98, FMN",3.8548973138783973,0.26186261073731304,3.4892611616325,4.4913557415175,0.8528439543410911,0.4934283786893854,0.14954933008186205,2.0325728108291776
vienna_2_nodangles,"Ribologic, FMN",2.468988935496568,0.18640271652750787,2.1368449705575,2.6731722052249998,0.4926917186203981,0.4523222969540908,-0.30257187918210576,0.9833181476268223
vienna_2_nodangles,"Ribologic, Theo",2.6727994819631373,0.5124448225381416,1.6414538908349998,3.3160372536525005,0.315180205524955,1.0156913551773912,-1.7193314191661098,1.5682235204735762
vienna_2_nodangles,"Ribologic, Trp",3.153470192654565,0.5484581279725191,2.3840865132799998,4.090577954182501,1.4148514396802148,1.1220714682257988,-0.17095606957753157,3.21643812796094
vienna_langdon_pars,"101, FMN",5.327878896557824,3.681821324775465,2.6914994335599998,12.5687659729475,0.04949858443888231,0.9564504972415566,-0.6389129314249183,1.9072095401518345
vienna_langdon_pars,"107, Theo",3.863260618080864,0.8945525301502353,3.052353100245,5.9047153922275,0.2786010886667445,0.8825854841805976,-0.5247635831494655,2.254965062494923
vienna_langdon_pars,"107, Trp",2.8151352242591323,0.47511074773763246,1.9481170037025002,3.3467366562875,0.40208513232449933,0.9628830965953862,-1.3432151717315945,1.4860508964252552
vienna_langdon_pars,"93, FMN",3.333779180152866,1.1174602150813722,1.640929592065,4.6958323816225,0.3924814521906939,1.0762300960556836,-1.2390691346995486,1.6716222182158236
vienna_langdon_pars,"95, FMN",2.7787096684749266,0.36445755512603867,2.0699629971975,3.1627725205300004,0.39586036514416706,0.7886893972821115,-1.1176999930589093,1.228975806760959
vienna_langdon_pars,"96, FMN",3.191760351953942,0.4481319905154862,1.9290596839575,3.71325654926,0.48576943886159657,0.9113396104553747,-2.019698829338115,1.5788364621556805
vienna_langdon_pars,"97, FMN",2.9901397018538662,0.4483156218840708,2.19539666155,3.43603616781,0.3350075628610748,0.9585746900410819,-1.3582136104224414,1.2938134631105949
vienna_langdon_pars,"98, FMN",3.7422724450270333,0.29034794619057547,3.382633927475,4.4857942291275,0.6341720011276774,0.5467371301884186,-0.049723315134580975,1.9955892154452362
vienna_langdon_pars,"Ribologic, FMN",2.4901675721599377,0.33618147338840676,2.0123346118225003,2.9444513081225,0.5442008292243004,0.8167965658083263,-0.6156710182356894,1.6414332598525108
vienna_langdon_pars,"Ribologic, Theo",2.675492443313574,0.5093789854434304,1.6320259387525,3.221357492085,0.32103381894734095,1.0128653575794977,-1.7476113176231975,1.4079723742485428
