package,Dataset,RMSE_mean,RMSE_std,RMSE_percentile_2.5,RMSE_percentile_97.5,RMSE_zscore_by_Dataset_mean,RMSE_zscore_by_Dataset_std,RMSE_zscore_by_Dataset_percentile_2.5,RMSE_zscore_by_Dataset_percentile_97.5
vienna_2_nodangles,"101, FMN",10.372592149746298,1.4410516935701705,7.497864241165,13.162145364285,0.009938988299592612,0.9403438317312197,-1.8660930690625972,1.7536976607950816
vienna_2_nodangles,"107, Theo",4.6806112007566965,0.5746629670615102,3.6535134249425,5.835390536535,-0.23059367895734748,0.9338406968127606,-1.8690649078182722,1.788823249253095
vienna_2_nodangles,"107, Trp",2.5260950105915043,0.13174422373819952,2.2745349428775,2.7867288939674997,2.06729113713329,0.4441445288198174,1.0866291510801926,2.7960477526322225
vienna_2_nodangles,"93, FMN",2.2792845446617007,0.11628374003763473,2.09537895106,2.5354007555775,2.424519256104535,0.29152155647105343,1.783186265644323,2.9008910272716153
vienna_2_nodangles,"95, FMN",2.3844844688783997,0.13608144496582464,2.151459594185,2.6618030452949997,1.0851030138866191,0.6022355211231432,-0.08545974663991854,2.2282830018137094
vienna_2_nodangles,"96, FMN",2.8377680336004016,0.5557105365897201,1.829816894325,3.961326555105,0.23797082534258893,0.8683568540187915,-1.3316902599776215,1.8640334115050756
vienna_2_nodangles,"97, FMN",2.5344597915942977,0.12663395976421268,2.2799208402675,2.7860861567925,1.1521451828483331,0.6199321565633996,-0.22811983892372148,2.271966709160788
vienna_2_nodangles,"98, FMN",4.10615470412401,0.2778531447390093,3.5823121130774997,4.655758610255,0.6524386134468044,0.8051737878189893,-0.9502112056793541,2.086049053129435
vienna_2_nodangles,"Ribologic, FMN",2.2131951975218986,0.05305274794630882,2.1109991254825,2.31225402931,1.833029694279945,0.25973491042519675,1.2692193832139538,2.3023561568197546
vienna_2_nodangles,"Ribologic, Theo",2.0174124794487014,0.29345090869563123,1.5645841996824998,2.6563575849975,0.05640694631216948,0.9264650721075434,-1.472583646588857,1.9918981822813575
vienna_2_nodangles,"Ribologic, Trp",3.101687925507704,0.13236004529562212,2.8424194085025,3.353242252455,2.0699454055902216,0.2094328233257777,1.6512522006533406,2.43715581889604
vienna_langdon_pars,"101, FMN",10.381297900971404,1.5305368042697176,7.1931529481625,13.487876850094999,0.015775515500588984,0.9988650544745685,-1.8640431623937421,1.9105253556146549
vienna_langdon_pars,"107, Theo",5.011661949892795,0.6170155639194386,3.82315461359,6.2231650013075,0.3094645856190762,0.9498117676264538,-1.4688241876206358,2.1072035218233993
vienna_langdon_pars,"107, Trp",2.1717410891419995,0.15896590692127882,1.8634653439425002,2.5042336803599996,0.4495921634654271,0.6660548143653738,-0.8508062181243604,1.7303412355934893
vienna_langdon_pars,"93, FMN",1.800036948344499,0.11730696238851766,1.6102757589625,2.0437052879599995,0.30122813530029935,0.4972988310263667,-0.5744498736446847,1.3104124688732564
vienna_langdon_pars,"95, FMN",2.292509006184101,0.15855770189628554,2.00214651415,2.6143301612050003,0.6118819342166922,0.74232614385172,-0.7891790898353103,2.0247648076986393
vienna_langdon_pars,"96, FMN",2.7852882398845002,0.5744210990096688,1.720236980275,3.95190310154,0.14972097903992604,0.9048429384170998,-1.4953901253580868,1.8556094764833844
vienna_langdon_pars,"97, FMN",2.3759335520607023,0.13305258045371768,2.1157504577225,2.6369987102875,0.27874128465207304,0.6984405445758362,-1.108715022900323,1.6389427821190778
vienna_langdon_pars,"98, FMN",4.038962073801898,0.30551788340852704,3.4758275210500003,4.685077232325,0.4406662445733766,0.8772277498048875,-1.1893335334575763,2.045050545784194
vienna_langdon_pars,"Ribologic, FMN",2.0904972762146987,0.054944799529980055,1.9885569411450001,2.2019674136775,1.050765363187209,0.313526994601376,0.4540245119601153,1.6779480624140095
vienna_langdon_pars,"Ribologic, Theo",2.0086681144135983,0.28099395024182966,1.552358269565,2.5752918778424996,0.0430344614578115,0.9056062797178039,-1.5065377868740186,1.8920356189219831
vienna_langdon_pars,"Ribologic, Trp",2.5467909063437024,0.1323875173863331,2.2868639135,2.7991991161175,0.8225711081932827,0.2692146426653861,0.27484506418535376,1.3219073617651735
vienna_2,"101, FMN",10.316222809550386,1.4633630835059703,7.3877318293825,13.1398161559675,-0.02083887415052375,0.9350920491999726,-1.7515106591128398,1.759811788484715
vienna_2,"107, Theo",4.764281117894695,0.5820543659094294,3.709548149405,5.9602971913100005,-0.1055391343773174,0.9143179477047041,-1.7807455744169052,1.6799099483401856
vienna_2,"107, Trp",2.032645876338902,0.14626480646243278,1.7692159454699998,2.33720460455,-0.1760297266293513,0.6343471947629743,-1.3462421849338204,1.196111516244494
vienna_2,"93, FMN",1.8203045264290016,0.09967639444441181,1.6573479983925001,2.0424203560525,0.39238718824392255,0.43982578044143106,-0.42878730274116267,1.2780299926633503
vienna_2,"95, FMN",2.204151550630899,0.13712431779254225,1.9607691996624999,2.48870945064,0.17805893926772318,0.6745640195055962,-1.0097638829522366,1.5359493443394363
vienna_2,"96, FMN",2.7548781542776015,0.5982245682246938,1.6468743745225,3.927462234985,0.10255334229586736,0.9400789716808415,-1.6328632669660408,1.8609976813306863
