package,Dataset,RMSE_mean,RMSE_std,RMSE_percentile_2.5,RMSE_percentile_97.5,RMSE_zscore_by_Dataset_mean,RMSE_zscore_by_Dataset_std,RMSE_zscore_by_Dataset_percentile_2.5,RMSE_zscore_by_Dataset_percentile_97.5
vienna_2_nodangles,"101, FMN",2.957815830061102,0.05290003382432552,2.8487066604450004,3.0563824126975,1.3719104570230511,0.1292798947636328,1.1097914510325277,1.613083119196574
vienna_2_nodangles,"107, Theo",3.5788104065950934,0.11529528983359345,3.358080466065,3.8086957480075,1.2131396851260643,0.2387887375711956,0.7486878428518133,1.6511298298789665
vienna_2_nodangles,"107, Trp",3.8741120914673943,0.16488538660807883,3.5485958188,4.211126562165,2.318170426052163,0.22163374636571917,1.7992331021908394,2.6880165672734
vienna_2_nodangles,"93, FMN",5.0207184120741,0.409520366482094,4.221805663722501,5.832166590702499,1.7832159421149216,0.3591367683304669,1.0286546712230598,2.4079065303095875
vienna_2_nodangles,"95, FMN",3.2116562750244,0.07432270027662316,3.069573889755,3.3617300770925,1.2775355073511774,0.14105292855206128,0.9967572410653506,1.559791709393514
vienna_2_nodangles,"96, FMN",3.2388026391839038,0.1383746961340023,2.9725941729925,3.5116995602774996,0.3615770012870929,0.3735361473063709,-0.3774095002960535,1.1201683914614184
vienna_2_nodangles,"97, FMN",3.1543971937309996,0.0630375136324075,3.0276990797675,3.277232752415,0.5751912999790038,0.1591749098599602,0.25671981753273276,0.8793630259924221
vienna_2_nodangles,"98, FMN",3.6450753805452956,0.10413780478038694,3.4449224094749997,3.8416562231024995,1.5654005174734713,0.21429660901955797,1.132671905834342,1.9668828990058993
vienna_2_nodangles,"Ribologic, FMN",2.618800230180099,0.038244102243929025,2.5438716708125,2.69565758638,1.2061392098326307,0.10045978189100709,1.0066526061424466,1.4062831195510366
vienna_2_nodangles,"Ribologic, Theo",3.119624970438201,0.13308649518908622,2.87076860679,3.3791673664374997,0.6819637189654844,0.3455347945946088,0.005925428307716542,1.3496296945518036
vienna_2_nodangles,"Ribologic, Trp",3.8254302941752,0.18570309447472125,3.45309581982,4.18357743886,2.504238379865301,0.15024624958946697,2.1640203323082483,2.7416920515512233
vienna_langdon_pars,"101, FMN",2.8463857171220996,0.04558659528653724,2.7575411259949996,2.9361012174775003,1.0464878448109787,0.11838779466810612,0.8130693848670005,1.2721664317090091
vienna_langdon_pars,"107, Theo",3.408175349997204,0.08032460587378767,3.25908367652,3.56833519314,0.7942394180055331,0.19091484691742547,0.4200446031036325,1.1668301181291352
vienna_langdon_pars,"107, Trp",3.2376161945712982,0.07583735724897935,3.0942373517575,3.3871079583375,0.6499431678370965,0.21413953651826245,0.25152681162545387,1.1031014606409273
vienna_langdon_pars,"93, FMN",4.178210093401501,0.36276586633707747,3.4537085526475,4.87442719963,0.7587266333608945,0.41554526911755674,-0.07086053882761129,1.5305956641785832
vienna_langdon_pars,"95, FMN",2.938651985383301,0.05657090757419371,2.8286796322649996,3.0493189309575004,0.648217365592292,0.11735480281723878,0.41170611272926133,0.8722882334566922
vienna_langdon_pars,"96, FMN",3.4367981953717046,0.11637705652036552,3.21646126098,3.6703392976925,0.9297396792725486,0.30273597892737275,0.3215608286810649,1.5144525391851147
