package,Dataset,pearson_mean,pearson_std,pearson_percentile_2.5,pearson_percentile_97.5,pearson_zscore_by_Dataset_mean,pearson_zscore_by_Dataset_std,pearson_zscore_by_Dataset_percentile_2.5,pearson_zscore_by_Dataset_percentile_97.5
eternafold_B,1_FMN,0.6007636205610987,0.08660826384396683,0.42396366394,0.7556164117124999,0.8250098646454016,0.7155871700804551,-0.6912483975672976,2.1197760337575207
eternafold_B,2_FMN,0.5209632828283994,0.05988294992861192,0.402139179025,0.6286003609174999,1.0650520756354396,0.5556694021909637,-0.012191509925892872,2.0327577926611164
eternafold_B,3_FMN,0.5485442962458997,0.03448321369148819,0.47574253765,0.6115818369825,1.350621169974352,0.35855108273185876,0.5869589131207326,2.0324770793121822
eternafold_B,4_FMN,0.5248973881503999,0.0603156698241796,0.407376816915,0.6496740224224999,1.0573745213423436,0.6416286776240812,-0.21141259367051432,2.1885340481075874
eternafold_B,5_FMN,0.6392421768056998,0.022057844982552383,0.595203685915,0.6811660722675,1.4076785701621213,0.19020699628360963,1.0108390515974608,1.7733549199477703
eternafold_B,6_FMN,0.28026724296699984,0.04084619756022476,0.20294425728,0.36326260742,1.142529831157445,0.6798151657054612,-0.28464725189131895,2.3322494391586885
eternafold_B,7_FMN,0.6010654792169012,0.019327940834740143,0.564398827115,0.6389958749950001,1.283040483209361,0.23923175470777916,0.79138815903489,1.7311736280963868
eternafold_B,8_Theo,0.49338409365350033,0.06350425817731258,0.3672092466675,0.6258704284725001,0.5185442412451181,0.5357786020414558,-0.5659648130943746,1.5241412292416643
eternafold_B,8_Trp,0.6112142838435998,0.0747494172300815,0.46398980215,0.7583805374,0.474098702376038,0.536189445288995,-0.6500434825036456,1.509079096129566
eternafold_A,1_FMN,0.6135785061110002,0.09309163528206515,0.4391250755275,0.7866938401650001,0.9227045030622589,0.7447871586787927,-0.6616339099554521,2.252475258765671
eternafold_A,2_FMN,0.5166819870951,0.06471892303483262,0.39024474447000007,0.63658880277,1.0108293588803139,0.6009696708328275,-0.2322943172780417,2.059356233698504
