package,Dataset,spearman_mean,spearman_std,spearman_percentile_2.5,spearman_percentile_97.5,spearman_zscore_by_Dataset_mean,spearman_zscore_by_Dataset_std,spearman_zscore_by_Dataset_percentile_2.5,spearman_zscore_by_Dataset_percentile_97.5
contrafold_2,1_FMN,0.4345287283978,0.08531127231140827,0.26034196397,0.5971279683075,0.29770608976567725,0.7472602886143422,-1.3484246487201332,1.6346056884680518
contrafold_2,2_FMN,0.45599224197349997,0.042565403850652744,0.3740400453075,0.5365300950599999,0.780186221589229,0.3948839314231549,0.015987559550938023,1.5084003108354844
contrafold_2,3_FMN,0.4584602776930003,0.036197806356348915,0.38753337714499997,0.5272076907,1.334837159882381,0.39515178535799483,0.49195586497251864,2.0425575999980983
contrafold_2,4_FMN,0.5507454423591995,0.044034388940854416,0.46277572283,0.6314072747275,0.9048267818403397,0.5462955553991626,-0.2886117028843077,1.9402692142524594
contrafold_2,5_FMN,0.5536906792211006,0.023697633065645977,0.5054750729575,0.5984285420425,1.6799509067946055,0.32951356115479585,0.9765930665256031,2.2768167854906696
contrafold_2,6_FMN,0.4050155562633996,0.03912817123335262,0.3237851360825,0.47993553742750006,0.8060975605617196,0.6518232124686036,-0.5327156417888976,1.9445211426776439
contrafold_2,7_FMN,0.6381221735309008,0.0159885571643228,0.6064605437650001,0.6679567741375001,1.1972380047819073,0.22991339454921264,0.74779506016201,1.6228914823234726
contrafold_2,8_Theo,0.6147738461623999,0.03899386559008783,0.5355322219750001,0.6885362435425001,1.1157049767042864,0.2508572375502427,0.6090559196226836,1.6017663035394925
contrafold_2,8_Trp,0.5453975203574997,0.04491108744476964,0.4515566035825,0.6311489131125001,0.7317214937672071,0.38677181478542405,-0.09622943674104771,1.4279778450647964
contrafold_2,Ribologic_FMN,0.5121466088567003,0.016556831199414923,0.4799805630025,0.54419352172,1.3121073330461426,0.17053596688465295,0.9667562655933519,1.6204460076631495
contrafold_2,Ribologic_Theo,0.4965277033303999,0.05785787987347106,0.3756864160525,0.6056338054449999,0.6071722118263081,0.3824176620291775,-0.19380886534894814,1.3188959893234604
contrafold_2,Ribologic_Trp,0.45439015870429994,0.06421848133140266,0.3131988494675,0.570878032,0.16590360171538052,0.5407753238621774,-0.946977639298974,1.1295997177042219
rnastructure_60C,1_FMN,0.48918019551390024,0.08185304715692102,0.3172113776025,0.6386439554050001,0.7888320415709003,0.686034712756818,-0.730944907098612,1.9649267952028922
rnastructure_60C,2_FMN,0.4128791395540005,0.045912353780144514,0.3243328596875,0.4986954293225,0.35790258323383395,0.429134636303529,-0.493522379413066,1.149063608822546
rnastructure_60C,3_FMN,0.33766979663619984,0.042393112236579905,0.2498271054575,0.4194182485925,-0.1276351764964523,0.48659591108051986,-1.1305007896900032,0.7855110015458524
rnastructure_60C,4_FMN,0.5258631289359003,0.04775940106489818,0.42623521334500003,0.6122342575325,0.572002340775567,0.6084078768856488,-0.6935783860893122,1.6829316732338135
rnastructure_60C,5_FMN,0.4533361184613002,0.028275189087485383,0.39614482848,0.5052689769925001,0.03534329184893663,0.4405248487245818,-0.9072544400929876,0.8707744862779478
rnastructure_60C,6_FMN,0.38240113180779983,0.0349850365027246,0.31073782873,0.4485618993225,0.4185300282911513,0.5967432943025628,-0.8447781422154766,1.508905419335683
rnastructure_60C,7_FMN,0.5830112625745001,0.017870937728288995,0.54705548289,0.6183526447225001,0.3495998141077731,0.2622001550614575,-0.14322107395155814,0.8671801329317352
rnastructure_60C,8_Theo,0.5363923293033005,0.04304077931021697,0.4506805228675,0.6167337097125,0.5840393742040402,0.2859039821927757,-0.0037791701878300875,1.1276049428205315
rnastructure_60C,8_Trp,0.5171618661069,0.044403717745477106,0.42882382539249997,0.6030465572125,0.4705333004391321,0.39145210073568,-0.2712956088527045,1.2284317681744998
rnastructure_60C,Ribologic_FMN,0.4710401134032999,0.017918269357632462,0.4362499487575,0.5047486057425,0.8340610335994134,0.18632717661008727,0.4579389238254876,1.1744332322398545
rnastructure_60C,Ribologic_Theo,0.49173520029950035,0.05704053918342199,0.37581078587,0.599043749105,0.5791067947434824,0.3766162465690372,-0.1750411752987028,1.293460396660223
rnastructure_60C,Ribologic_Trp,0.5294503461678002,0.062367044524516774,0.39644954678000005,0.640886126885,0.8112446053383077,0.5140638135825067,-0.29368894783743404,1.702763727281864
contrafold_2_nc,1_FMN,0.3655306394510006,0.0844030977395628,0.203223842455,0.5269997683624998,-0.3121797968445995,0.7330164363142617,-1.7594919424776352,1.0897597964815138
contrafold_2_nc,2_FMN,0.43153290870269956,0.0404418972234014,0.35347808588,0.510025024385,0.5413213626742951,0.37897832681387206,-0.20586963991173496,1.2844539981243683
contrafold_2_nc,3_FMN,0.43456269972739947,0.03640424298646495,0.358751520255,0.5044800315625,1.0465576048768033,0.40414340247394065,0.1696582265872458,1.777708723307831
contrafold_2_nc,4_FMN,0.4824643212925995,0.04964742279274718,0.37903589869750004,0.5767856690500001,-0.0023774572794252468,0.636286855195252,-1.2747496083907788,1.2111834160308483
contrafold_2_nc,5_FMN,0.4989612837230005,0.024845725883308713,0.44839784122,0.542884049995,0.778834735362059,0.379274709683189,0.004762559780929998,1.4611334325556975
contrafold_2_nc,6_FMN,0.3759435006769997,0.038383871184969456,0.2971490286575,0.45114920409500003,0.30572338010323274,0.6485260286086416,-0.9974411204906803,1.5363250494274954
contrafold_2_nc,7_FMN,0.6120774314987005,0.015565465420505362,0.5792280988450001,0.6410971612474999,0.7961233896269754,0.23047576243503154,0.33282002782844783,1.2269034252094972
contrafold_2_nc,8_Theo,0.5781337414578996,0.041057150945654555,0.49668847432,0.652650046555,0.8672812647604661,0.26806334286536937,0.3400438808467406,1.3654304338108656
contrafold_2_nc,8_Trp,0.5790037950481005,0.041411614926813514,0.4946724140225,0.65225548657,1.034249539790458,0.3514848456556969,0.31387740841971873,1.7056507763889392
contrafold_2_nc,Ribologic_FMN,0.34823029489150026,0.02014645277566536,0.31130130847250004,0.39005415173999997,-0.5883564819513395,0.22117153642308252,-1.0053960664986614,-0.13732769358401442
contrafold_2_nc,Ribologic_Theo,0.42830135352760035,0.06359683752277197,0.2957378794225,0.5538552595824999,0.15021918613598068,0.4156138955810119,-0.7404820500597926,0.9520784729883616
contrafold_2_nc,Ribologic_Trp,0.5032744787156997,0.05811248047283641,0.38027386364500004,0.6145693544175,0.5867599072080013,0.48719067135780064,-0.4474182101890297,1.4864875433300575
vienna_2_60C,1_FMN,0.5026652038607998,0.08140265171133021,0.3386959596725,0.656269095455,0.9066887794724262,0.6754449449442973,-0.5307710910802216,2.11819226055285
vienna_2_60C,2_FMN,0.3903179079459005,0.04328963591544139,0.3084729027125,0.4779880334225,0.13906550274446428,0.4066574420965086,-0.6538573825695265,0.9545141333063946
vienna_2_60C,3_FMN,0.3118052345534997,0.04360937423325409,0.2253784288875,0.39779624235750005,-0.4372758962491761,0.5001431864225249,-1.4473667014822766,0.5263395363336163
vienna_2_60C,4_FMN,0.5327801207563004,0.04690971998822947,0.44017816204750004,0.6223203262625,0.669394256099584,0.5935029494030228,-0.5266462121545888,1.7616238017099235
vienna_2_60C,5_FMN,0.4615316727726996,0.027953559608838347,0.407086994355,0.5131247380575,0.16825084743232688,0.442886692018364,-0.7626828189559169,0.9755242752616581
vienna_2_60C,6_FMN,0.4005630343986006,0.035166742551822436,0.32976929444249997,0.46752486163999996,0.7409079091301148,0.5853641034290532,-0.47799261228934,1.7978718736906236
vienna_2_60C,7_FMN,0.5851786971387994,0.01776157029115684,0.5494619523325,0.6172143563125,0.38200479240455526,0.2622443673203457,-0.16291321459341795,0.852757479231822
vienna_2_60C,8_Theo,0.5002407159207996,0.047562528623587945,0.4067270768,0.5884825541800001,0.33455795411365113,0.3057053663536028,-0.279152679726348,0.9065339840079314
vienna_2_60C,8_Trp,0.5216115709260005,0.044196489153338264,0.43078940103,0.603356876795,0.5096353826142396,0.3755911152757404,-0.27409922206561405,1.2281008266292426
vienna_2_60C,Ribologic_FMN,0.49433181971329987,0.017003700645076596,0.46111676616249997,0.5285166353574999,1.1055869858354626,0.18038683290429727,0.758667350774771,1.4524492240223825
vienna_2_60C,Ribologic_Theo,0.40759178452539985,0.060636430573710154,0.2912879838275,0.5214889706800001,0.009367931284599763,0.39476892142589437,-0.8193060218191497,0.6860988331138327
vienna_2_60C,Ribologic_Trp,0.5009656772551996,0.061755658118704884,0.3675853254225,0.6163610729075001,0.5661877521322038,0.5120453892283742,-0.5027006419905686,1.4712577401825553
vienna_rnasoft_pars,1_FMN,0.3918267344218002,0.0887109473469448,0.21796228039750004,0.563239830185,-0.07195503497650439,0.7668902588684896,-1.5391762764060186,1.3662587924215557
vienna_rnasoft_pars,2_FMN,0.4806228381403002,0.04244391604399316,0.39926135610749997,0.5665820460875001,1.017482982131004,0.3704519674751973,0.31159859490539715,1.732684433235053
vienna_rnasoft_pars,3_FMN,0.3875132542513004,0.03987638055677903,0.31165855043749996,0.46186427388749995,0.4743345303362691,0.4643762747424331,-0.4567278907102101,1.331725488267071
vienna_rnasoft_pars,4_FMN,0.4915491257118005,0.04957299726369292,0.3925036249325,0.5845305316025,0.12572246612446844,0.6358854267503401,-1.1444660674808569,1.2717044025322832
vienna_rnasoft_pars,5_FMN,0.47430941774929936,0.028038789157669834,0.4176912614275,0.52858834576,0.37318433044246985,0.4375525454302505,-0.5465113748535785,1.1988647911904449
vienna_rnasoft_pars,6_FMN,0.38989100214150063,0.03489292250898743,0.320603940105,0.45718018083499995,0.5455270008852037,0.5872024464397783,-0.6791599052577213,1.69571159505928
vienna_rnasoft_pars,7_FMN,0.6173041314057996,0.016088358293330142,0.5844724125725,0.6504011342099999,0.8762948529172409,0.22685791148921805,0.42043594831960684,1.3264824599388159
vienna_rnasoft_pars,8_Theo,0.4472495716249999,0.05070094800190012,0.34152993842249996,0.5402401356350001,-0.02455811273987659,0.33124343690840974,-0.7319613640369018,0.580202464871706
vienna_rnasoft_pars,8_Trp,0.5032120177312004,0.04812230046939904,0.400747338345,0.591694471515,0.34319357697054015,0.41439806512039573,-0.4945348421338591,1.0852525515779092
vienna_rnasoft_pars,Ribologic_FMN,0.42533458904210075,0.018810600413806184,0.38837692564500004,0.46223229390500004,0.30493027495619424,0.21184414262349982,-0.11473759193819678,0.6936764985325442
vienna_rnasoft_pars,Ribologic_Theo,0.4622970440189006,0.059898294228424055,0.3406088551075,0.57258649683,0.3773020861929879,0.3843098930850812,-0.44982060914451455,1.0651271112544303
vienna_rnasoft_pars,Ribologic_Trp,0.36198241018620037,0.0701918373701904,0.21803307737000002,0.5007572670275,-0.6349867645070403,0.5709033289850052,-1.7078307761412697,0.5003385055520769
vienna_1,1_FMN,0.45596701165560016,0.08209100126280279,0.28661673767250007,0.603128230755,0.5007199530008299,0.7013079497497837,-1.0184664425988155,1.7386385658689572
vienna_1,2_FMN,0.41593080788970016,0.045290873930692345,0.323011838515,0.4989245615725,0.3877118268571281,0.4188397064638046,-0.4533829065296455,1.1512370915581664
vienna_1,3_FMN,0.3762680921691997,0.04095808851775301,0.29413286208749995,0.4562521991925,0.3381110807976064,0.47722768492020995,-0.6004138210445017,1.2621838624272594
vienna_1,4_FMN,0.500829427735,0.04825913402968745,0.4071556177550001,0.595153597885,0.23231596850882436,0.6070633468700946,-0.9625941000829075,1.3513276187737926
vienna_1,5_FMN,0.43673004969449997,0.026895003859894268,0.38497168578499996,0.4886987633575,-0.23893752708436922,0.43157820319421586,-1.1021618341601704,0.6364341617671849
vienna_1,6_FMN,0.34792934129739994,0.03827090700255814,0.2713922569725,0.4208386353825,-0.1940575550779255,0.6399742637736906,-1.4139974197617362,1.0468550913418153
vienna_1,7_FMN,0.5677406336856003,0.018383955394895426,0.5291639004650001,0.60268240648,0.11424171951690502,0.2698878905759556,-0.46146404893259646,0.6063488409760673
vienna_1,8_Theo,0.44932306499319935,0.05086687235972287,0.3486214742475,0.5430019343725,-0.009517447704760687,0.33386035648229234,-0.7082701556961499,0.6031396635919211
vienna_1,8_Trp,0.5150823044995001,0.043862343011957856,0.4249192513050001,0.597670218085,0.4552846397858662,0.3862695536755084,-0.3461845035460219,1.1728268574124676
vienna_1,Ribologic_FMN,0.42985601764689946,0.017536452149640867,0.3943757633225,0.4636898150375,0.3572888390205425,0.19207134688727814,-0.0394170420436875,0.7312612534077438
vienna_1,Ribologic_Theo,0.3985592492297002,0.06365260969990884,0.26037703309750004,0.519510202035,-0.0527998042249342,0.4096761093810446,-0.8971625589007617,0.7037942968734583
vienna_1,Ribologic_Trp,0.43740214593019994,0.06449374655773316,0.31780703064000004,0.5575480299150001,0.015096897529707835,0.5355413860995756,-0.9698618541176495,1.072058545946138
contrafold_1,1_FMN,0.35447933447599994,0.0904103828126789,0.17726810006500002,0.5149311900425,-0.4008622189983112,0.7662690078822475,-1.8164739345968355,1.032161946440816
contrafold_1,2_FMN,0.39132694951379987,0.0420781172858354,0.3076480624875,0.4652946734775,0.14999573366944113,0.3998446806188229,-0.5908232327647541,0.8883843359117216
contrafold_1,3_FMN,0.40168130363419985,0.036242089186130116,0.3296617621075,0.4690668177225,0.6464375531258459,0.4096567812164495,-0.17356244856306982,1.390160635233138
contrafold_1,4_FMN,0.4948751001418006,0.04843362238538389,0.39852370546250004,0.58853971355,0.1607023514025963,0.6127407875245546,-1.1032260256549395,1.303174359408855
contrafold_1,5_FMN,0.5215021276381995,0.02435539687988979,0.4715485198975,0.56772460805,1.1486929834669861,0.35972694590693904,0.4217491535488511,1.813598160378027
contrafold_1,6_FMN,0.35337821020380006,0.03817474183346528,0.2804899291325,0.4284746417575,-0.09464765119576299,0.6476321262252772,-1.3476957735642485,1.2249188684351215
contrafold_1,7_FMN,0.5992185280510005,0.01715248929538759,0.5640936770375,0.6332892630875,0.597464683099056,0.25026108840872163,0.07516763600981069,1.090105181298418
contrafold_1,8_Theo,0.5234965369885999,0.04588992745062905,0.425749234375,0.6074098617800001,0.4931722079584906,0.2992235994282038,-0.14290120857719002,1.065471268867119
contrafold_1,8_Trp,0.5142153685897007,0.04782742771651031,0.41921406863250005,0.5994767239,0.43929636547845197,0.411218644739363,-0.358102719106242,1.1767991494597445
contrafold_1,Ribologic_FMN,0.2885385276343,0.02151001129120299,0.2471493253025,0.330033294035,-1.279059463204804,0.21382346621961915,-1.6748874061851549,-0.8543676819171774
contrafold_1,Ribologic_Theo,0.3552790652268004,0.06965103257219833,0.2111441567225,0.48757360118000004,-0.3406947364423032,0.4436286045741195,-1.2662928209530218,0.5238466221508266
contrafold_1,Ribologic_Trp,0.47815383820390006,0.06194600489752912,0.34598378271249997,0.5948280399475,0.3671870647928882,0.530449737483133,-0.722219084471925,1.3081622588720905
vienna_langdon_pars,1_FMN,0.3561196232329997,0.08668235949984067,0.18126217621750002,0.5144112771325,-0.3930522449906235,0.7507365318811827,-1.8339828520225279,1.026155742161991
vienna_langdon_pars,2_FMN,0.42203615681919965,0.043124620221012384,0.33546525784500003,0.506942887775,0.44658307993723,0.4029397482904329,-0.3684929969413046,1.187052477319815
vienna_langdon_pars,3_FMN,0.3428700501783001,0.03996016622867466,0.26332490101250006,0.416729356645,-0.06390762283494512,0.4663091531179985,-1.0398353394969027,0.8161998940588898
vienna_langdon_pars,4_FMN,0.48466931249119927,0.046385311690310384,0.395621286115,0.573301633225,0.01806411470083199,0.6030076353022902,-1.1892882202076,1.1986482297312224
vienna_langdon_pars,5_FMN,0.41138474882979986,0.029415374799200825,0.3555875985425,0.4681937902625,-0.6523661858937407,0.4505060351116905,-1.5401283984632346,0.24707588935399888
vienna_langdon_pars,6_FMN,0.35641566510430006,0.0359123628912842,0.2844703341275,0.42575006105,-0.042880637953508084,0.6300959836302793,-1.2449036619522154,1.206808375638159
vienna_langdon_pars,7_FMN,0.5065642833059002,0.019134267352431015,0.470197387535,0.5424793010375001,-0.8236604568463466,0.27385716352367895,-1.3614718519242215,-0.30663913742517296
vienna_langdon_pars,8_Theo,0.4312640671013001,0.05088519996561072,0.33104032073,0.5220189697975,-0.1321737896981857,0.3300951976353649,-0.813778756330883,0.4571683128171823
vienna_langdon_pars,8_Trp,0.4344220886934998,0.05006822908395974,0.331058858595,0.530662802305,-0.28309575455116287,0.4439074115574808,-1.137003052210032,0.5619402615833518
vienna_langdon_pars,Ribologic_FMN,0.4107242612136993,0.019371835171705723,0.373820410845,0.4486614480175,0.13512901655919024,0.2134389972417659,-0.28527576615711137,0.5334116816828167
vienna_langdon_pars,Ribologic_Theo,0.49948398515439996,0.05786116103323079,0.385199829605,0.604946414895,0.6296732181934348,0.37424893260323566,-0.10636032808820417,1.3266182842618404
vienna_langdon_pars,Ribologic_Trp,0.4154297765311001,0.07204383151721151,0.27426166762250004,0.5546660401625,-0.17600021971161234,0.5962694547141716,-1.3914945034872916,0.9775245900644036
rnastructure_nocoax,1_FMN,0.3930485120218003,0.08692828304471735,0.211382788835,0.5579243281824999,-0.05500158127133854,0.7581160257148827,-1.636428582592244,1.368563565707362
